AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
=, Private,12,{=54, Some college but no degree, UoYt in [`iverse, Marri'ed-civilian spouse presqeft, Manufactuzng-durabl)go1ods,, White, All oteU," F8ma""", NUoto iNn niv1rse, Not in universe, Not in labor force,0,0,r, Ji~ both uder 65, Not in universe,Not in 4niv/e,D Hous\holder, Householder,3}8.1N,,,, Not in unirver2se under 1 yea od,,0, Not in universe, United-States, United-States,Unieed-+States, Native- Born in the United States,}, Not in universe,2,41z0,0,+',-v000
, PrivtT-e,32,23, H1igh shoqolgraduaEe, Not in unQverse, Married-civilian spouse present, Wholesale trade, Adm support including clerical, lWXe, Cuban, Female, Not in universe, Not in universe, Not in labor forceC,0,V,}ht, Joit both under 65, Noti!nPiverse, Not in universe, Spouse>of householder, Spouse !f htousholder,1)i.8,,,, Not in universe under 1 year* old,,, Not in universe, Cuba, Cub, Cuba, Foreign orn- U S citizen by naturalization,2, Not in universe,/2,,pC,95,-~5000
23, Private,,-Q4, Associates degree-academic program,, Married-civilian spouse present, RetaiaZ trawde, 1Adm &uUppot including cerical, Whi#teZ,, eZa,PcN, Not in universe,6 CeildrPen xor Armed Forces,,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spoue of h^&sholder,<69.R02, Nonmover,, Nonmover, Yes, Not in universe,3, Not in ungverse, United-States, Unicted-States,hUniteJ-States,e Native- Born in the United mtates,), Not in universe,2,20,500,94,-5000
nc,W Not io uNniverse,,O,, Not in unive/se,, Not in universe orchildren, Not in universe, White, nAl othr, Female, Not in universe,NJtin niverseL,Childrn or Armed Forces,0,:,'pz,D !nfler, Nfot in uKive)Erse, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,18IV2.21,,,,,,0, Both parents present, U=nited-tates, United-State, United-Stats, Native- Born in the United St.tes,0,Not in?nierse,0,0,0,w5f,G-7DN~00
36, Private,3,v, 9th~ grdPe, Not in universe, Divorced, Mining, Transportation and material moving, Amer Indian Aleut or Eskimo,,Faf$lm,, Job loser - on layoff,pUnemployed full-t;me,0,$C,0,Sin5le], Not in universe, NIt in universe, Child 18+ ever marr Not in a subfamily, Child 18 or older,8CQ7h,,,, Not in universe under 1 year old,,1, Not inuqiv^ere,RUited-StaSes, Unite>-EtaVes, United-States, Native- Born in the United States,0, Not in universe,2,26,"2b""",/0,-50000
p,,0,0,A 10th grFade, Not in universe, Never married, @ot inn niverse or children, Not in universe,W-(otx, Puerto Rican, Femazle,",ot in univese", Not in Eniverse, Children or Armed Forces,0,0,0, Nonfiler, Not4iYn utiverse,, Householder,", >seholde",955.52, Nonmover, Nonmover,A Nonmovar, Yes, Not in univers5,0, Not i unwLrse/, Puerto-Rico, Puerto-Rico, Puerto-Rico, Native- Born in Puerto Rico or U S Outlying,,,2,V0,0,94,-50000
58, Private,9,4, High school graduate, Not in universe,  Married-cixvilian cspouse spreset, Manufacturing-durable goods, Professional specialty, White, AQl othkr,Male, Not ]i7n universe, Not in unpiverse, Children or Arm d Forces,,0,U, Jobinx boIh under{ 65, Not in universe,"< Notin unive""se", Sppouse of househldeOr,,8433.`6, Nonmover, Nonmover, Nonmover, Yes, rNot in universe,6, Not in universe, Italy, United-States, United-States, Native- Born in the United;States,A=, Not in universe,2,52,v,Rd,-50000
67, Not in universe,0,^, 10th grade, Not in universe, Marrie-ivilin spo@sej present, Not in universe or hildren, Not in u$niversg, White, O[her Spabis~h," FeJ""ale", N+@  n duniverse, No i} uOiverse, Children or Armed Forces,dz,,0, Joint both 650,6Not in unGvers0e9, Not in universe, Spouse of householder, Spouse of householder,1100.71, Nnoer, onmover, \`Wnmover, Yes, Not in universe,0, Not in universe, UAniJte8d!-States, Unit<edlStte5s, United-State<s, Native- Born in the United States,g, Not in universe,32sB,*_k,h,94,-50000
3^, Self-employed-not incorporated,s,12,, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Professional specialty,Whitx, AlNl other, Female, Not in universe, Not iH uViv~e7rUe, Children or Armed Forces,,T0,0, Joint both under 65,k Not in universe, Not in-uiver<e, Spouse of householder, SoTuse of householder,16715, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, ited-SCates, Uni_d-CZtats, United-States, Native- Born in the United States,0, Not in universe,D,52,0,9D4, 56000A~
66, Not n Oniavrsee,0,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe{ or children, Not in universe, White, All other,|Male," Not, in univeUrs", Not in universe, Not in nabvor force,,0,0E, Joint both 65+, Not in universe,Not in nuiverse, Householder, Householder,179746,,,,,,0, Not in universe,Ol relan4&d," Unite-St""aeYG", United-States, Native- Born in the United States,E, Not in' universe,ab,0,0,95,-50000
, Not in universe,,0,10vh grade, Not in universe, Married-civilian spouse present, ot/inF univers or children, Not in universe, White, A<l other,W Male, Not in universe,, NRot inTlabor force,0,0,, Joint both 65+, Not in universe, Not in universe, Householder, Householder,90y1,,,,,,0, Not in universe, 6nitd-Sttes&, United--States, United-States, Native- Bor in the United States,0U, Not in univgrsXe,2,Yf,0,9`0,-50000
r*oT, Not in universe,,0, High school gradate, Not in universe, Marriedcivilian spouse prese|nt, Not in universe or children, Not in universe, White, All other, Female, No in \universe, Not iUunierse, Children8or Arm5d Forces,,M2M,0N, Joint both under 65, ot in universe, Not in universe, HouhoXr, Householder,2237.84, Nonmover, NonmoveNr, Nonmover, Yes, Not in universe,0, No in$ universFe,,,, Foreign born- Not a citizen of U S ,0, Not in universe,"F,",0,0,94,-?!W000
32, Private,S2+,37, High school graduate, Nt in unverse,tMDrred-civilZa0n spouse present, MsufTctring-nond0urable goods, Machine operators assmblrs & insNpctrs, White,AlFl kher, F|}malze, NxtT KA universe, Not in universe, Full-time schedules,0,,0, Joint both under 65," NotI in u;niv""rse",,, Spouse of householder,11?644,,,, Not#in unbverse under 1 year old,,], NtX in uverse, Unied-Strte#s, United-States,z nited-Srta]tles,,y,a ot in univer,,52,Rbu,,
8,Not i uPiverse,0,F], KChildrn, Not in universe, Never married, Not in universe or children, Not in universe, Wvite., Mexic0B)n-American, Malex, Not in universe, NotfL in uiverse, Children or Armed Forces,J,m,0, NonpiNer,ZNo% n niverse, Not in universe, Child <18 neIver marr not in subfamily,JChild under718 Hever marrid,11(935.5, NonmFyve, [VonEoXvxer,, Yes, Not in universe,d,, Mexico, Mexicuo, UnateB-States, Natve- Bor in the United wState~s,0, Not in universe,0,0,C,>u,-50000
L, 5Notin uni?erse,s,0, High school graduate,NWot in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, ~lthe|, Male, Nt in univeVrsw, Nt in universe, Not in labor force,0,|,, Jint ot< 65+, ot in universe, Not in universe, Householder, Householder,1722.58,,,, Not on univOerse/under 1 year old,,v0, Not in universe, United-States, United-tates~,, Native- Bor[n in the United StatGes,, Not in universe, ,0,B^,p]D,-50000
\, Private,33,lK, High school graduate, No1\t in ]nivere,DivorAEEd, Reta+l zrade,Other servie,, All other, Female, No, Not in universe, Children or Armed Forces,0,0,0, Head of household, Not Bn uverse, Not in universe, Householder, H?useholider,614.21, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in un/<%vers, Unite z-States,, United-States, Native- Bornp in the United States,j, Not in uiveKrs,2,52,400,,-5Uv00
54, Local government,43,2<04, Some college but no degree, Not in universe,iWido&e, Education, Adm support including clerical, W+ite,PMexican (MTxicano), Female, Not in universe,` Nt im unverre, Children or Armed Forces,0,=,,,0 Not insunivese, Not in universe,&HJusehold, Householder,892.1H, Nonm8ver, Nonmover, NonmEve`r, Yes, Not in universe,v0|, Not in universe, O!exico, Mexico, Mexico, Foreign born- U S citizen by naturalization,tZ, Not in universe,2,52,0,"H;,",-50~0#0
48, Priate,M,5kv4, High school graduate,, Married-civilian spouse present, Other professional services, Precision production craft & repai, White, All other,6M7ale, Not in universe, Not in universe, Full-time schedules,V,c,0, Joint both under 65, Not in universe, Not in universe,S&usehIolder, Householder,m19C9,,,, Not in universe under 1 year old,,6, Not in unvrse, Poland,UPol`nd,Fnitgd-StUtes, Native- Born in the United States,0,n Ht in universe,, f,0,5,-580090
0,r Not in univers>,{,0, Children, Not in $universe, Never married, Not in universe or children, Not in universe, White,Z CeJral or South mer%ican, Female,, PNot in funiverse, Childre or Armed FHoces,Y,m&m,{, Nonfiler,  in kunierse, Not in universe, Child <18 never marr not in subfamily, \Child under 1 never maried,1577.09, Not in universe, ot n unierse, Nt in univers , Not in universe under 1 @eyar kold, Not in universe,Wgy, Both parets present, Ecuador, Hogndura-s, United-States, Native- Born in the United States,/{0>, Not in universe,/3,0,0,94,-50000
7,Not in uive4Brse,',, Children,XNot in2 Nnicverse,ANever married, Not in universe<or children, Not i( sniverseG, W:itR, All other, Female, NoHt inunIerse,P Uot i univese, Children or EArmed5 Forces,@v,w,, Nnfiler, Not in PXbvere, Not in_ universe,IChild <18 never mParj*r not in subfamily, Child under 18 never married,1489.2c, Nonmover, Nonmover, Nonmover, Yes, .ot winunwv)rse,0, Mother only present, United-States, Xnited-NStates, Unite[T-Stateas, Nati@e- Born in the UnVted Staes,0, Not in universe,0=,0,0,9?,-50000
61, Federal government,:S9,38, #SomeUcollege but no degree, Not n unive3}e,SMarried-civilian spoue prese2t, Public administration, Tan>portation and material moving,S Bla, All other, Male,, Not in universe, Children or Armed Forces,0,Qr,N, 7Joint both uneEr 65, Not in nivezrse, Not in universe, Huseholer, Householder,3327Q48, =NTnmver, Nonmover, ;Nonmxver, Yes, Not in univeRse,s:, Not in universe, U|itedD-Staes, ULited{States,Unitd-Sta;tes, Native- Born in$the United States,," Not""iGnRunivers",2,52,0,14,-5)00
90,:? NoC in universe,0,;, 7th-and 81t grad,)Notx in u&iv`rs, W9dowed, Not in @universe or chil6en, Not in universe, White, Al othZer, /'Male, Not in universe, Not in universe, Children or Armed Forces,K0,0,",", Single, Not in u|pversw, 8Not Fn unive*se, Other Rel 18+ ever marr not in subfamily, Other relative of householder,73.i9t, Nonmover,$ No`Mver, Nonmover, Yes, NotRinXuniverke,0, Not in universe, Uniped-S5S]es, United-States,, Native- Born in the United States,4, Not in universe,2J,B,r4,",94a",-50000
62, elf-emplo>ed-incorp&orated,33,19, Some college but no degree, Not in unvr&e\, Married-civilian spouse present, Retail trade, Sales, White,2 All o%h&l2,6FTeale, Notb in univers,, Full-time schedules,0,0,F, Joint one under 65 & one 65+,Noj n universe, Not in universe,Spouse of householder, Spouse of householder,1990.46,,,, Not in *unverse under 1; yeaf old,,HJ, Not in universe, Unid1S!tes, United-States, United-States, TNative- Born in the United Stat{s,0, Not in universe,2,52,?,,-X
26, |Privhate=,4}%,X, Bachelors degree(BA AB BS), Not in universe, Never married," Hospital service""s", P*ofessional speialty, White, All other, Female,  Not i;n unive6re, Not in universe,O.%ull-time schedles,I,0,0, Single, NIt in unierse, Not in universe, Nonfamily householder, HoYseholder,2515.3,,,, Not in universe under 1 year old,,6, Not in universe, UnitedSta`es, United-States, United-States, Native- Born in the United States,2,Nt in n=vrse,2,48,E,v,-50000
41, ^t in u/niverse,,, High s*ool Qgrad\uate, Not in universe, Married-civilian spouse present, Noi in nivers or chDldre, Not in universe,ShitVe, All othr, Female, Not in universe,, Not in labor force,P,0,0, Joint both under 65," Not"" in univeFse", Not in universe,, SpouseJ;f h7Euseholder,>&07.15,,,,,,i@, Not in0universe,,,Uni|ited-StQts, Native- Born in the United States,0f, Nt i unwverse,,"Pm,",x,95,N?-N00F0
9, Not in universe,z,X0, Children, Not x univej}e,, Not in universe or children, Not in universe, Whi+e, OtLer Spanish, Male, Not in ukiverse, Not in universe, Children o Armedo worce,0,0,+1, Nonfiler, Not in universe, Not in universe, Chid <18 neer marr n2ot in subf;amily,AChild under 18 neverpmarre,"dd6~5""2", Nonmover, Nom6over, Nonmover, Yes, Not in unverse,, Bt0h parnts present,'bUnited-ttes, ^United-States, Unc'iBted-States, Native- B1rn in the U-%ited States,jM, Not in universe,&,W,b),9@],-50000
t, Private,W8~,42, 10&h grade,(Not  univhere, Never married, Business and repair services, Handlers eq`uip claners etc , BlFcC, All other, Mal, o.Zin universe, Not in universe, Full-time schedles,0,'-mT,0, Single, Not in universe,Notin uniMersge,, Chid 18 or oldyWer,5634.92,,,, Not in universe underm 1 year old,,4, ot in univ;rse, United-States, U=nitetd-tates, U.ited-States, Native- Born in the United Staes,0k,,,n_,,H,
16, P2rirate,33,25, 10th grade,, Never married, Retail trade, Adm support including clseical, BjlaFk, All other, Male, ot i\n unverse, Not in universe, Childr n or A[med Forces,,;,"(""", Single, West, Colorado, Child <18 never marr not in subfamily, Child under 18 never married,12{0.4, MSA to MSA, Same county, Samxe ?coun_y, /o, No,2, Mother only present,, United-Stwtes, United-States, Native- Born in the United States,0, Not in universe,|=,25,0,kHi,-50000
40, Priva&te,15,35, Pbrof sc9hool degree (MD DDS DVM LLB JD), Not in universe, Married-civilian sdous6 4resent, ManufacFuring-du_rabTe oods, Precision production craft & repair,Blk, All other, Femkaalq, Yes, Not in universe, PT for non-econ rneasons usully FT,0,,12, Joint both under 65, Not in universe, otD in universP, Spouse of householder, Spcuse of houhol=Zr,3746.82,,,, Not in univereuunder 1 year old,,L, Not in universe," =Un""iezd-Staes", United-Stautes, UFn}tedState, Native- Born in the United States,0, N i unixverse,{8,52,200y,5&,-000
57, Private,4O,39, 5th or 6th grade, Not in universe, Married-civilian spouse presen t, 'nstructio, NTZansportation and material moving, Black,uAWll ter, Male,S ot in univere, Not in universe, Children or Armed Forces,0,0,&I, Joint bot3 under 65+,, Not in universe, CousehRolderx, RHousoldr4,, Nomove4,q Nonmovbr, Nonmover,e Ys, Not in universe,, Not in univeUrse, Unitedp-States,, United-States,,0, Not in universe,2,52,0,9y,-0z0
a7,/Not in univers,0,#, Chld.crenH, Not in universe,, Not in universe or children, 4Not ip? univMre,0BlOack, ^Al0 other, Male, +ot in universe, Not in universe, Children or rmed Fores7,,0,+, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily,,619.59,, onover, onsver,k'es, Not in universe,0, Both parents present, 5nited-Stwtes, United-States, Unied-Sates, Native- Born in the United States,0(@, Not in universe,0,0,V,9+4,",-5#000`0"
13, Not in universe,o~,G, Children,LNot in uiese, Never married, Not in universe o children, Not n uxverseB, White, All other, Male,Not in Wunitv$erse, Not in univ4ple, ChidOen r Armed Forces,Yi,1,j, N6onZfiOher, South, MjajeP, Child <18 never marr not in subfamily,]Chcld under 18 neverX marred,2627.67, NonMSA to nonMSA, Same county, Same county, No, Yes~,), Mother only present, United-Staes, United-States, United-States, NatiEe- Born in the United> States,0, No:t i~ univ*erse:,0,H,0,4,500I
3L2n, Private,_A,-2, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-ci;vilian Kspouse pr@esent, Communications, Professional specialty, Black, All other, Female, Not in universe, Not En uiverD, Children or ;rmed Forces,,0,J0h>, JoOint both under 65, Not in universe, N^ot @inunvverse, Spouse of householder, Spouse of householier,1457.72, Nonmover, sNonmove\r,, >es?, Not in Cuniverse,4>, Not in universe,( UniQted-StateWs,, Unitmed-StaBs, Native- Born in the United States,"u2""Z", Not in universe,Mo,,,9I4,-5060R0
}5e, Not Tjin un4iverse,0,Yo, High schomol 4graduape:, Not in universe,, Not in uuntiver=se or children, Not in univerUeg, h.et, All other, Me, Not iz u]nivers6, Not in universe,,|,0,0,(Jo2.intqboth un?der 65, Not in universe, No*t in universe, Householder, HPuqeholder,677.95,,,, Not in utJivperse lnder 1 year old,,6,I ND9y in univrse, Uni5eUdSttes, United-Stvtes, United-States, Native- Born in the United States,2, Not in universe,2,i9,(0,95,
28, Ni+ate,9,36,, Nlt inP universe1, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White,Al FthGer, Male, No, Not in universe, zChidren or Armed Forces,1r,Br,NA, Joznt both under 65, Not in universe,"Noti nive,se", Householder, mouseOole,2153.19,,| NonmouvAr, Nonmover,, Not in universe,4, Not in universe, United-States, United-States,, Native- Born tn the United States,, Not in universe,z&,,8%5,94,-50000
