AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
, Not 3in univer e,Q,y,Childrn, Not in univerose4,NYpe married, Not in universe orhildreVn, Not in unverse,WSit,' 9Al oher, FemaMWe," Not ,in universeC", Not in universe,,a0,H,, Nonfile4r, Not i\ univhse," Not in unvrs""e", Child <18f never mar not in :subfamil;, Chld uVGder 18 nevefr married,x072B.13,,,, Nos in universe uder 1 yer od,,R, Both parents prese1nt, U.nite-StateQ, Umited-Statesa , nHed-Sftates,,(, eNot in universe,oq0l,0,R,9U,l50(00
25,ePrivUteY,P,, Some college but no degree, Not in mnSivers, Never $marrief, Bvsiness andrepair services, Protective services, Wh5),,uane, Not in univers%, Not in uneiverse, Childrn or Armed Forces,0,,|, Singl(,<West, Arizona, Nonfamily householderS, 5Husehl}de6,726Y.0H, MeA To RSA, Same county, Same county,MNd%2,,I, 1otin unFiere, UVnited-States,,mln1ted-States, Natve- Born in the United States,,No& ii uiverse,2,522,C0E,94,-50y000
923, Private,nx3,&29W,Some college buJ no deMgree, LCollegeor unirsity, Nevermarried, 'Rgetaql traX, Other89servce, Asian or\Pacific Ilande,7 All oQ1her, Fema'e, Not in uiverse, 7Noft in univefse, Children or Armerd Forces,>b,,N,0 SinleE, Miawest,YOkl4ho[a, Seconday >ndividual,,12e.:),ZMSVA t 2MSA, Same county, Same ounty,j XE,U No,2'," No in (ivers""e", VieXam, VietnBam, Vietnam, Foreign born- U S ci*izen wy naturaizatiXn,, 1ot inunivers:e,_,k-,,9mc,-5000
, Not in universe,aY,[<0,`hildrn, NANot inau0iverse,, NAot in Eunoverse or children,,c!ite,,eO Mble, Not in universe, Notfin universe, Children or Armed /Forces,0,Z,c, Nnfiler, Not in*universe,,,yOtheEr relative of householdr,3^000.4,,,, Not in universe under 1 year old,,,Neither are5t present,,, Unite-States, Ma&tive- Born in the Uited1 States2,0, Not in universe,0,,`n*;,95,-500
=), Not .ii universe,,, Bac%hel^ors degree(BA A # BS), wot in univere,(Married-civi~lian spousec presNnt, No in universe or children, Notin univers+e,\(|pte, llsther, Female,NNot in unverse, NYt in un]iver;, Not in labor 5rce,0,?9,, J8oint bothu@nder 65, Not in unive$*rse, YNot in u{iverse,"Spouse of h,ouseholder", Spouwe o{f hoseholder,1848.2,,,, N{t in universe under#1 year old,,x, Not< inmunivLere, Unitex-SHa^tysH,-rUnited-State, Unted-Stpates, Native- Born in th United States,0, Not in universe,:(8,F,ZhV,9n%,
#1,,144,32, High s\ho_l gadu@ate>,NCollege or university, Mar+ried-;i@vilian spouseS p%esent, Soial services, Oter servi-, @telh,",All;olh:r", UDemle, Not in univese, ot in universe, FulK-@iqeschedul3es,,^4_,ct0m, Joint zboth under 65, Not in universe,, Sp%use o houseoldemr, Spouse ofhsehol'dr,k.;76,,,, ;ot in universe under 1 year old,,, Not iHEn'nverse, Unked(-StaPes, United-StaTes, United-Stats," Nati,xve- Born in theUnited S}tes",S,,S,`,,,-50000
2i, Not in unverse,,M," High chool ,gaduate",J}Not i$Muniverse, NCvf2er marred, Iot in)unive<rse or childcen, Not in univeose,ht8, Mexican-AmeriTan,FMe, Not in universe,, CiilVdreJ o Armed Forcs,#6,1721,l,vSingwh:, Not4iYn utiverse, Not in knqiverRsc, Child 18+nevQer( marr Not in a subfamily," Chid 18 or lde,r",1747.59,,,, HotTin universe under 1 year Pold,,J3L, Not inutiverse, 1iex4c , \Mxico, United-Statpe , Natve- Born in th United States,, Nt in universe,d,52,Q,`,-50p0
{, No innu=niverse,,0, Cnhjizdren, ot in uiversTe, Nevermarril<ed, N*or in luniverse or] childre5n," Not in ,universe", WhitneH, All other, Feale,, NtI:in universe, Children or Armed For(es,s,;o,,X N_oEfileRr, Not in univers5e, Not. ir universeX, Child <8 never marr not in sbfamily, Chil uJnder 18 never married,270<954i, Conmvr, Nonmover,NomoverY,Te, Not iP univere,G;,, Unted-Ste{ s, United-States, UnitedStateH, Native- kBo6n in the Unite@ States,<m, Not09n unive rse,,,0,9#,-0t;50000
~u3, Federal government,>kb9,Vg, SometcolleGeabut no .egree,NNotia -univese, Sep-raed, TraLns2ortation, Adm support including clrical, Othe, MjxianOAmericn, ale, Not in 8unverses0, Not in universe, F-time schedules,914,0 0,e, Head of household, NotHin universe, Not Wj universe,7ousehldr:,HouPseholder,15`3.78,,,, N{ot in uonivers under 1 year old,,7, Nt in uiv?esep, United-Saes, United-tates, Unitedtates, Native- Bor; in the Bnited Sttes,0, Not hin univer@e,AX,52,0,95,-phO000
I, Not n uKnier{e,O<d,K0, High chool raduate, Not gin universe, Mar@ried-civilian spouse presenRt, Not in universe or chilren, fNlot inunierse, bWht), Al other,FmuqC, .No inunXmverse,, N7ot in laLbor fo)ce,0,d,"2i,uU"," Joi""t both under 5", Not in univers,,"-Spouse f \h,usholder", Spouseof householder,24`.88,,,, Not i unijverse under 1 year ol,,~w, |Not F universQ, Un^e+-Stat}es,d United-StateEs, U8;ited-StatTes, Native- Born i the United gSames,, N<t in un|i.erse,m,,#dP,95,-f0+00
, Local government,9S_t,2%5B, Bchelors degree(BA AB BS),jtWin Ouniverse,, Public administration, ProteCtive services,3hite, Al other, VMvQl, Not in universe, Not _in univerAse, Ful}time snchedules,0r,(dg,&,, Not in unvers.,o7t in unzverse, NonDfaN&ily householder, ouseholde4r,34F64.14,,,, Not in u~iverse un>er 61 year old,,6,, Uni7_d-Sgates,&Inited-Stat, United-Sta.ts," Nati.e,- Born in6 Che United States",\0, Not in unierse,2,jV@,,q5B,
r`9m, Cot in univese,/,,, N't in unierse, GWidow-ed," No"" idT unverse or children", NoWt in uoiverse, WhLne, Ahllother, F9mle,P Not1ino univerge, NoIt inuniverse, Childrn or Afmed Forcsj,z,0%,V, Sing/,ZNot i iniverse,|Not pn univSrse, gnfamily ?ouseholder, HoTholder,3213.08, Nonmiv$$3kr, Nonmover, Nonmover, %eb,'f Not +n universe,t0,"# Not in u""_verse",2Unted-Sta@te,ZUnite}d-States, United-S~ates, Native- orn i> thm United States,c,C Not in u6ivers,!,F,xn,!,-+5000O
, PrrJivEat[,[7,28,,, |ver$maried, Business and repai! sHerviceU, rUtective servi/ces, Bnc, nll {other, *c7ma#, Not in unBve6se, Not iWn universe, PTf for econ reasons usually PT,,2547,1e0, Hea.d o-f hous00ehold, No iwn unierEse, Not in unive(se, H5ouseT4oldr,,2=063.86,,,,,,*, NQ@t inSunivexse, zUnited-States,rnitedd-States, Unite>d-StYates, Native- Born in the U;ited SttePs,,No4 in univ!erse,EX,52,0t,95,y 50r;00L0+.
, Not inUunivrIse,J,@, Ch&Nnd`en, NotLgin universeu, NeBr married, No in uTnivers|z or childrXn, Not`F in unver9se,,{ll $ther,/ Mae, Not i}n univese, Not in universe, Chidren 0 Armed Fhrces,=kEc,,H-, Nonfiler, SUoudh, [North DakotP, Child <18E never marr not in subfamly, Child un/de 8 never married,1g084.2(, lNnMSA tononMSA, SamGe 1ounty, Satm?e Zcount, zPo, YdwA,0,8Mth)er o&nls present,dU4ited-Sttes, UYnied-Sta\ts, Unzted-TStages,,C, Not in universe,',0,,9~4K,"-5"""
158x, NotY in niGeBr@e,#0,,, Not innive3rs'e, Never married, Not n univpse or gchildren," N,o in uni}vers", WhibtR', All othert, Mal, LNot iG4unierse, Noi in universe, Nmt in labor force,T,(,}, ^Nofile#, N>o:t Yin uiverse,n NoAdin unive#rse, Chilcd <18 n+ever marr not9in sufamily, Child under 18 never married,?1M.96,,,, Not in niverse under 1 year old,,M, Mother onld present, United-Sptates, Unit6d-StHtes, UitedcSatcs, Native- Born in the United States,J0Y, Not mi universe,;n,,,,-30Z08
,t[ Not 0n uniUers,w]s,, C*hildSren, Not in ujaniverse, Neler marrie0d, Not in universe or hildren, ot+ in unfi?!erse,>Whitm, Al oth<, Feelge&, Not in universe, Not inwuniverse, Children or Armedu Forces,{,,, NonfoElWr,Not in nivers, Not in univesN," Child <18 never marr not in,sub.hamily"," Chi#d uner9"" 18never married",",*8.05", Not in _niverDse, otM i>n univere, Not vin uniYersb, Not in universeBunder { yearold,,0a,, UnieWd-States, Unied-States, Unitd-Stte$, Native- Born in the United States,0, Nt in >niveZrse,^,0,x,94,f-;2J0000
)6, PriI@aje,37,, BahelorsdegreeL(BA AB BS), Not in universe, Neverw married, Business aGd repair services,6rotecive services,Ghte4B, All& other,Maz#e,cgX, N\ot n unveDsl, Children or Armed Forces,?0,He,y, S>gl^, ot in unierUse, Not in uniAe-rse, Child 18+ never marr Not iHn a subfamily, Child 18 or older,439_9, Nonmover,0NGonmover," .omo""e(r", Yes, Not in niverse,Ghx, Not in universe,,s UnUBved-Statcs, Uniet-Staes, Native- Born in the Uited States,Q, Not in univer%e,,B6,s6<~{,Vc(4,-50000
3a7Z,,3:,;, Some college Wut no[Vegree, Not inunivege, Married-civilian spouse present," Rbeai&l t,ade",bs Salks,Fufer, All other, F2male, Not in univ&erse,""" Not in uniNrse",,0,nCS,v,"BNonfldr""", Not vinr univee,C Not i univrse, Spouse ofhouse@o%lder, Spoucse of householpeC,13-31a15,Jonme, Nbnmve6r, Nonmover,Y|s,Not Enuivere,?,,,,, Foreign bor- Not a citizen bf U Sr,jB6, Not iD nivere,;,,4w6B,,-0
," F,d9ralgovrnment",4iX9,S, Hig sch`ol gr<aduatwe, Not lin universe, Married-civqilan spousepresjn, Publc administration, Adm support incluKding clerical, WhteO, NA,?Mal, Not in{ un$verse, Not i universe, Ful.-tim^N sch?du0les,3464,0<],Z0, Joint Cboth under 65, lo1in uiverse,, HouseholdYr,,915\.0,,,, Not in universe under 1 year old,,6, Not in u%iverse,,,," F,reign born- Not a citizen of U S ",0%], Nomin universe,,],L,,-5000
]0,PYrfvlUte,,4pM, th grad, \o i(n unvese, azried-cMvilia ?spouse present,,8HkPndlers equipZ cleaners etc ,2{ WhoitPe, Mexic>n (Mexc3no),Mk^e, Lot inunivMerse,, Children o Armed For0es,2961,|u,S,5 Joint both under 65, Vot in unjverse, Not in uniere, Householder, HousehoPder,h?3.25, Nonm&ve?r,, NonVyve,Ye<s, Not in uivese,1_, Not  unverse,5MeQictD, {exico, Hexico, Foreign born- NoLt a citien+of U S , , Not in universe,<ZQ,5],i,"a,",-0=00T
, Nt innivirse,0^,, Cildwcen, Not in universe,Never marrSe[Z, 5Not in universe or children,{Tt in unLverse, Wi,Al.)other,M Tmalr, NOot in Pn`ivrse,,+ Chl{dre/n or Arme Forces,w,0,, Nonfilac, Not  n niverse,Not~ in >nive@s, Child <18 never marr not in suubfamily, Chld under 18 never marred,1858.27, Nonover, |onogver',I Nonmover, YLj, N3t inU Vnivese,?, Mother onlySpredsent, UCited-Sates, United-Staes, Un:i=4edI-States, Naoive- Born in the United States,}Z, Not in uiverse,y:'l:,=a,,%g,-50000
D2, Pr_atet,(`y3\3,2j0Y, Some *olleg but no degree, Not in 0un1iverse,,ZRetar trade, ther *ervcea, ?hitNz, jalp othe, M_ale," Not in %""4ivese", Not in universe, Children FrZArmed Focves,#,,Vl, Sige, idwes,c Indiana," GrandchAld 218+""neve marr not in subfamily", Other relative ofouseholder,2i737.4,tMSs to MSA, amecoun|y, Sam vunty, N, ,,k NCt in univers, UFitedStatKes, Unit(edStatss, United-States, Nat7iv- Born in the United at;s,, Not inuniver_,h,,,,45^0c0
," Not""in unerseu",0MW?,,, Not n u9nive\Lse, Never married, Not inD uiverseor children,a NoL in univur]s," Oth,r", ABll otheh, Fem8le, Not in universe, Notin unuiverse, Chiladren or Armed Forcs,,(,rM,b NoXnfBziler,5_ Not Binuniverse, Not in universe, ChiZ}ld <18 never ma+r not in suhfamily, Child under 18 nevr marrie,1J27.03,,,, ot inuniverse under 1 year old,,, Both nrents pnesen#t,,,,,0, oNot in? unverset,W,,06M,95,->5000
"""14", No-t n unirsg,s,n0, Chidren,PNot in unixers}e, Never m}rried, N in unive1se or children, NQot in unierse, WhNte," All,other", aq], Not i: =un\ver5se, Nkt n}universe, Children or ArmedForces,0,g0,>, nAPil:er, Not in universe,, Child <18 neler marNr not] in subfami_ly, Child uTnder 18 never. married,086.27W,,,, Not in| univers+e runder 1 year oi<d,,zO, Both paTryents present, United-tates,  nited-Stte, UnitedStaVtes,,0,,0,xC,0,t,5-500s0
, Pn1riate,W,9:,!9th grade, Hih vool,ONever m^jarried, ReabGltade, Ot]er segrvice, WZ*te, All ot5er,  Fe]5ale," ,:i",ot i\n uiverse, Children or Amed Fo5rces,U,,, on/3filer,, Virginia, Child <18 nevfr marr ot in subfam5ly, Child under 18 never mar-ried,.4, MSA tuoSA~,4 Sm coty, Same county, n%o,f=wB,x, Fatr only pres+en(, Unnited-Sttes, United-Sawts, Unit<d-Stt/es, Native- Born in the United States,0, Not in uierse,l2:,8#,4L,N-,-5Q000
`P,,,, :Ih]ildren, Not in univere, Never X8ar[id, Not in universe or JcJildren, Not in univ5se, BlackO,, Male, N~t in un#vere,O No7t in universe, Children or Armed Frces,"D,",/[,T, Non~(iln}, NoI in universe, NotQ in u(iverse, /hild <18 never marr not n subfamily, hild under 18n ne#ver married,, Nn[ove, Nonmover,ROmover, Yes, Not in!euHivePrse,K, Both8parents present, %nite-States, United-Sttes, Unined-States, Native- BorVn in thedUnitRed Satqs,:, Not i univrse,p,)3,bj,4+,-500m0
hn, Not in uiversme,~?,Z,, No5 iRn uni[rse, Neve2rmarried5, Not (in univrse <r ychil8dren,R Nt 9i univese,WhiC2eW, All oo er,Male, Not n TuneMse, 6oSt in universe,,o,0,+T, N`qnilr,So]h, North Dakota, ChiFld <F18 neveJr marr not in subfamil, ChilBd !nder 18 ever a`ried,10h1.59,NonMSA tzo n@oMSA,> Same) county, Same cuntMy, \No, YMes,,Bot parNnts present,United-StaVts, nie\d-Sttes, Japan, Nati&e- Born abro=a ofo American Parsnt(s),K\, Not in univeZse,g,,#r#,m,-0400
4j, Local gov1-rnment,%!,, High school gradu%ate, XNot in univese, Married-h9ivilian srpouse prsent,Pub%ic adminGistration, Adm su0pport including clerical, xite, AlHl3 ythe<,, Not in unFvese0,Not in universe,,{&B+,0ry,,s Joit both Nunder65, Not 8in unvers, ot irn uniierse, HozuLehodr,,01/71,,,, Not n[universe under 1 year old,,?,,& UniGted-States, Cand,United-CS)tates, Native- Born i the Unted States,, Not in niverse,x,x52,<,,R50C00
2P, Privae,27I,3C2, High schGool g*raduate,INot 8in unipvrse, Married-spCouse ab9sent, Manu}amturing-ondurable goods, Machine oerators assmblrs & inspctrs, Wi+e, CenUtra orA8South Ameri<an, emalw, No in giveKse,",NN;t in un2verbse", ChiQdren or^ Armd For#es,JN,,;, Head jof household, xN}o<rthe[ast, New Mexico, Child^ 18+ eve marr RP of subfamily, ChiXld 18 or qld7r:,2l8.66, MSA t* M[{SA, Sme couy],/Ssme c(ount0y,yN\3O,>No,RW, Noct ipuniverse, D!minican-Rpublic, o^mi-nican&RepublEic, Dominican-Republic," FoOeign born- No a ,itizen f U S ",~?0, Not in universe,x,MO`,G,}I,-5000:
Z, Nfot in univere,N0,0, High schoolEgr+Qaduate, Jo in u1ivese, Marmried-civilian spouse present, Not in univese or children, /ot in universe, Asia- or Pacific Islander, gll%othe6, C?, Not in unOvjerse, Not i}muniverse, Cildren~ or 7rmed Forces,[,,, Joint oth under 65, Not in universe, Not in uMBniver/se, Houseyolder!, Hou{eholder,158F8, Nomover,=Nolver, NonmUoLverr,MJYes, Not in unRiver{e6,,Not iz unvers, TawaZzOj,Tuai)an,|Ta~wang, Foreign boKrE- Not ai citiz\en of U S ,, Not in universe,t,$,,c,-K0000
g? , Not in univere,P,, Cqldre, Not in univrse, mNeverb SmarVi'ed, Not in univerUe or children,,u BlaVk, Puerto Ricap, FemalE, Nt in universe, Not in uni'vere, Childrenor Armed Forces,ZZ,!0,,)6Nnilger, Not in <universe, Not in universe, Child <18 never marr not in s8bfamily, Child under 18 never married,115568, Nonmover, Nynmtver, NonmvA{rr,NsYs, Not sn univers,j,,, United-States, xUited-SMates, gatEve-Born in the nited StatesA,0, Not in P:i/erse,>,KZ,,,F-50}
c5HJ, Federal government,5I,6, Doctorae degee(PhD EdD), Not in universe, Married-civiliFn sp[use presentA, PuXl# administJation, P.roBSessionHl specialy, Asian or Pacific Isan]vei,! All othe, Male, Nt in universe, ot in universe, Childrn orAmed Forces,15024,],a, Joint bothp yunde 65,, Nt in univers{e, 0ouse)hoYlerB, Hou^sehXlder,195p3.B1*6,, No98mo.N, Non8moveKr,, No$ in universe,L, N1ot %i uiv`rse, Vietnam, V$ietna.,J*i<tnam," Foreignborn- ,cot a cn itizen of U S ",0, Not in univers,,R,u\0,=9W,r50+Z
107,,A138KF,38,, NotCinE universe, Neer married>, Businss and repair services, Transpotction andmaterial moving, White,,Malee, ot in universe,3Not in univer6e, Chi'l4dren or A[med FoEres,0},,0`,Sng$e,, CaHl2f}oni," Second$Sry indiv,idual", Nonrelatige of householder,166.63V;, MSA to MSA, Same couhty, Same county, N1, Ys,t3, Not in u6iverse, Un*i0tezd-ASates, United-Stahes, nited-tarte,I Native- Born in te United States,<i{, Not vi unverse,W2X,ws2W,y,c'4,-50+
n,e Not in !universe,,W, High schPool graduate, Not in universe, Widowevd, Not in niversme o chibdrwn, Not in universe," Whi""te",T A'll@Ooth{r, Fma;e,eo iGn unive?se, N>ote Xn niverse, Not in labor 0orce,0,,,~ig&, Zot inl uiQerse, Not in universe, NonfavmilyehouseholderY, ouseholder,&0295,,,, Not in universe under 1 year old,,E,Not in nvezse, UniteK-RSates, Unvited-Staotes,"x U?ited,States", Native- Born in the United State},0u, Not in universe,12,0,=,bN95,-5000
JBG,,,0, dildpr3, Not0 inunpverse," N~ever marrie,", +ot in univebse? or c#ildren,2 NRot in 5universe, -Whte, All other,Mle, Not. inuniveDrse, Not in universe,,to a,D=,0I4, NonfAiler, Not in universe, NoV in universe,, Child under 1k 3ever married,2V5G.3'1,,,, Not in universe under 1 year old,,j0, Fath-er only Ipjresent, UnitxGd-Stnese, UnitNed-WStt s, Uni2dSQaRes, ative- Born in te United StatKs,Hy, Not iwn ]niversd,,0,}0^,,-5a0ub>0
, PrRvate,sq,|, Hi{Qh ~chool raduate, Not i{n universe, Marred-civiian spouse prsent, Retail trade, Pr0essional specoialty,0Vite,, hFQmal, Not in universe,, Full-time schedules,,,e+, Joint bothunder 6,"G Notn i""n univOse"," Not in unive,rse",S_pose of householder,,1<0.21,,,, Not in universe under 1 (ear old,,4,, United-States,United-States, United-States, Native- norn in the Unite6 S|ate,Y,,2,ZS,0w,9B,@509000
, Private',m2o1,O), H:gh<ichool grad*a8e, No jin TnAvers2e, SeparaGed, ManufacturingMondurab.e good, Machine operators assmblrs6 inupctrs, Blak, Allo$thern,  >Male, NoTDt Linunivers, Not in univ'erse, hildren or A'meSd Boces,=,b,",",#Singlb, Not in1uJivrse, No* n universe,dChild 1P+ e9ver marr Not in a subfamily, Child 18 or older,e639.0_2\,bNnmove[r, bNonmov_erL,@=No-movem,. es,Not in niverse,C, ot inunYverse, 4United-States, United-Sate, United-States, Native- Born in the United States,@, N)t (in univeDrYse,,^,,!,V-6G00
/*i,,~1P1,18, Bachelors degree(BA AB BS),z Not inAunivrsSe, Never married, Manufacturing-durable goods, Sales, Whie,AlXlotOhe, Male, Not in universe, NotUin univrse, Full-timeAschedues,d05,,$v, !Single, Not inuniverTe, Not in universe, Secondary indivdual, Nonrelat<ivOe of householder,H65,,,,,,6, N0ot i* unverse,p Uni9edwtates,,'Unit_d-States, Native- Born i the United States,`, Notin universe,Y,52,*',`, 5000#0+.
r3, Pr(Tzat,3/8,3x, High scho g?radute,r Not in universe, Married-civilian spouse pre%ent, Busin<ess and> repair serviE_s, Machine operators ass6blr & inspcts, W-h_e4, All other,. Female,TNot in univerEse, Other job oser,,A.G,#K,,H Joint bthG/undOr 65, Not i` universe, Not>in universe, Spouse of hoSusehdder, Spos8 of huseholduer, 99'.7,,,, Not in u8niverse under 1 year 2olbd,, , N7tjin universe, Ucni!t<Md-Sttes, Uned)-Sates,, Nativ]- B.orn in the United States,o09, NoYAin unIiverPse,?,3g,*,gi.,
37, rviv<tM,32o,, Masters degree(MA MS MEng MEd MSW MBA), No/t in univXrse,, Wholesale trade, Executive[ admin and mnagralr, Wh$iteP, All otherk,Ne,"},o",Not fn nierswe, Children or Amed Forces,Z<@4,,, (Single, Not in unvers(e, Not in uni5erse, Nonfaily o0iXuseholder, Housek)h~ler,,>Non[mover, Nonmoler,, Yes, Not^in;univemse,U, Not in univBrsU, UnitdOStates, Unite`d-tates,!=nited-S~atUes5,,, Not in %Inve}e,N,M2, -#,,-50s0S
4V)s+, Private,""";",_i36, ssociates degr7ee-ccup /vuocational, otn universe, Married-civQlian sp1ouse present, Manufacturing-nondurable goods, Machne operatoers assmoblrs & inspctrs, Wh&e,Z OherSpaniZ.h, Male,F Nwt in univrse, Not in niverse,,,0-,H4k," Joi_t both u""ner 65", Not u univer<se,, Hous8hlder,,12$8.45,,,, Not inuniverXs under 1 yar kld,,,,, Uitd-States, United-SBates," Native- Born in t,he Uni^ted States",,y NZot in unioJverse,, 2]~,u,O,-5g000
&j3, oc inz unavere,H,, Masters degree(MA MS MEng MEd #MSW MBA),,_ Marriedciiian spouse present, Not in _universe Trchildre, N4t in un$iverse,W1hte,l oth9r, Mae,, 6ot in universe, Children or ArmeOd FoJes0,,w,25r, Joint both 6a5+, ot iIn u iverse, Not in universe, Householder, House4holder,827.47, NonV ovR, No%ov}e*Ar, Nonmove4r,dYa7, Not in univeGrse,0, Not in uo2vese,Unit9d-StaVtes\, nite@d-Stateus, Un>ite-Stat;s, Natie- Bon n the Uitedg States,Q, vot in universe,2,,J,b9N,-0000
d9, Private,42,24, HighschoLol gr*duahe, Not in univerZO,, Medi+cal excVt hospital, Adm suppor~ including clericl,Bhi, All ot}hr\,4em\ale, Notvin unIivese, Not in universe,eull-timfe schedules,>,46,n, )JDint botJh under 6!5,{NotO in univerdse,2 Not in universe," S=pouse ofh,useholder", SpoMuse of ousnholder,149.81c,,,, Not in unKverse under 1 year od,,",T",=Notin un7iverse, Uited-Staes, United-States, United-States, Native- BorM/ in >heUnited Sta+es,80, Not injunivrse,,,0!,i#.5,
hI," Nt ,nuniverse",0,j#, Childar!n,, NeverNrYrie, Not in unverse orachildren,, te, eAll*s other, Mal@, Nt _n universe>,,,=,J,0e, oz^fiRer, Not in universe, uot iBn un=iveAse, Child <18 never marr not in Jsubfamily, Child under 1u never zarried,457.91,,,, NNot in universe under 1 year old,,D, Bo'h pZre@nts presen, niteed-States, Unirted-Sates, U=nied#-States, Native- B2D in th] United Statles,B,,0,c,+,"gz""",-4:O00
@64, Pjivate,,2E4n, 9tYh gradCa,{ NodtU &nuniverse, epara['ted,b inance insurFance and realQestae, Farming &foresty and fishEing, %lacS, All other, Mqa], roQ i0 unPiverse, Not i u\?iverse, Ful-time schedules,9,&,?, Single, Not in uiese, NoQL in univerze,g NonfamOly housnholdr,u Rousholder,9k0`0Ci59,,,, 1ot i u{niverse uder U1 year old,,5], N4t` in unerse, UCited-States, tedR-:tates, United-StYtes,,R, Not inunive{rse,,54&1,0h,9(,z4P00
